Blackbaud,Margaret Driscoll & Catherine LaCour & Michael Gianoni & ,1981,1001-5000 employees,Public,Non-Profit,Business Mgt and ERP,B2B SaaS,Large,https://blackbaud.wd1.myworkdayjobs.com/ExternalCareers/,https://www.linkedin.com/company/blackbaud/about/,"11501 Domain Dr, Austin, TX 78758, US"
"Blackboard, now part of Anthology",Denise Haselhorst & Susan Scholes & Jim Milton & ,1997,1001-5000 employees,Acquired,Horizontal,eLearning,B2B SaaS,Large,https://careers.blackboard.com/,https://www.linkedin.com/company/blackboard/about/,"Austin, TX"
Blacklight Solutions,Chance Coble & Giovanni Farris & ,2009,11-50 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Small,www.blacklightsolutions.com,https://www.linkedin.com/company/blacklight-solutions/about/,"600 Congress Ave. 14th FLR Austin, TX 78701"
BlendedSense,Albert Baez & Abigail Rose & ,2019,1-10 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Startup,https://www.blendedsense.com/careers/,https://www.linkedin.com/company/blended-sense/about/,"701 Brazos St, #1616, Austin, Texas 78701, US"
Blink Identity,Alex Kilpatrick & Mary Haskett & ,2018,1-10 employees,Angel or Seed Funding,Horizontal,Automation,B2B SaaS,Startup,blinkidentity.com,https://www.linkedin.com/company/blink-identity/about/,"3616 Far West , #117-258, Austin, Texas 78731, US"
BlockMedx,Michael Brunner & ,2017,1-10 employees,Self-funded,Healthcare,Practice Management,B2B SaaS,Startup,blockmedx.com,https://www.linkedin.com/company/blockmedx/about/,"Austin, TX"
Bloomfire,Jordan Slabaugh & Benjamin Little & ,2010,11-50 employees,VC-funded,Horizontal,Document Management,B2B SaaS,Small,https://bloomfire.com/careers/,https://www.linkedin.com/company/bloomfire/about/,"1717 W. 6th Street, Suite 100, Austin, TX 78703"
Blue Moon Software,Tim Rogers & ,2002,11-50 employees,Self-funded,Real Estate,Document Management,B2B SaaS,Small,www.bluemoonforms.com,https://www.linkedin.com/company/blue-moon-software/about/,"500 W. 16th Street, Austin, TX US"
BlueCheck,Michael Affuso & Alex Zeig & ,2014,11-50 employees,Other,Horizontal,Compliance,B2B SaaS,Small,www.bluecheck.me,https://www.linkedin.com/company/bluecheck/about/,"6806 Bee Cave Road, Suite 2B, Austin, Texas 78746, US"
Bluepoint Games,Tany Clarkson & Andy O'Neil & ,2006,51-200 employees,Self-funded,Horizontal,Games and Entertainment,Consumer,Medium,https://www.bluepointgames.com/#jobs/,https://www.linkedin.com/company/bluepoint-games/about/,"5000 Plaza on the Lake, Austin, Texas 78746, US"
BoardMaps,Jacob Bernstein & ,2013,11-50 employees,Angel or Seed Funding,Horizontal,Communications,B2B SaaS,Small,www.boardmaps.com,https://www.linkedin.com/company/boardmaps/about/,"1700 South Lamar Blvd Suite 338, Austin, TX 78704"
Bob's Containers,Guillermo Lopez & Robert Balderas & ,2018,1-10 employees,Self-funded,Horizontal,Marketplace,B2B SaaS,Startup,bobscontainers.com,https://www.linkedin.com/company/bobs-containers/about/,"527 Thompson Ln, B, Austin, Texas 78742, US"
Bold Commerce,Odus Wittenburg & Deanna Traa & Yvan Boisjoli & ,2012,201-500 employees,VC-funded,Horizontal,Ecommerce,B2B SaaS,Medium,https://boldcommerce.com/careers/,https://www.linkedin.com/company/boldcommerce/about/,"600 Congress Ave, Main floor, Austin, Texas 78701, US"
Bonsai.io,Nick Zadrozny & ,2009,11-50 employees,Self-funded,Horizontal,Analytics and BI,B2B SaaS,Small,https://bonsai.io/careers/,https://www.linkedin.com/company/onemorecloud-llc/about/,"600 Congress Ave, 14th Floor, Austin, TX 78701, US"
Bound,Michael Hovey & Jim Eustace & ,2011,11-50 employees,VC-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,www.bound360.com,https://www.linkedin.com/company/bound-360/about/,"3000 E Cesar Chavez , Suite #400, Austin, TX 78702"
BountyJobs,Christian Yungk & Jerry Aubin & ,2006,51-200 employees,VC-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,www.bountyjobs.com,https://www.linkedin.com/company/bountyjobs/about/,"1114 Lost Creek Blvd, Suite 420, Austin, TX 78746"
Bractlet,Matthew Lynch & Alec Manfre & ,2011,11-50 employees,VC-funded,Real Estate,Analytics and BI,B2B SaaS,Small,bractlet.com,https://www.linkedin.com/company/bractlet/about/,"510 S Congress Ave., Suite 107, Austin, TX 78704"
Brainingcamp,David Brown & Dan Harris & ,2009,11-50 employees,Angel or Seed Funding,Real Estate,Games and Entertainment,Consumer,Small,www.brainingcamp.com,https://www.linkedin.com/company/brainingcamp/about/,"4930 South Congress Ave, Suite C-305, Austin, TX 78745"
Brightpearl,Justin Press & Emma Cherrington & Derek O'Carroll & ,2007,51-200 employees,VC-funded,Retail,Business Mgt and ERP,B2B SaaS,Medium,https://www.brightpearl.com/opportunities/,https://www.linkedin.com/company/brightpearl/about/,"211 E 7th st , suite 110, Austin, TX 78701, US"
Brightwheel,Leah F. & Martina Tam & Dave Vasen & ,2014,51-200 employees,VC-funded,Education,eLearning,B2B SaaS,Medium,https://jobs.lever.co/brightwheel/,https://www.linkedin.com/company/brightwheel/about/,"11801 Domain Blvd , Austin, TX 78758, US"
Broadcom,Charles Kawwas & Marla Schimke & ,1991,"10,001+ employees",Acquired,Horizontal,IT Mgt,B2B SaaS,Large,https://www.broadcom.com/company/careers/,https://www.linkedin.com/company/broadcom/about/,"2901 Via Fortuna Drive, Austin, Texas, 78746"
bthere,Ben Johanson & ,2016,1-10 employees,Angel or Seed Funding,Horizontal,Games and Entertainment,Consumer,Startup,bthere.is,https://www.linkedin.com/company/bthere.is/about/,"1023 Springdale Rd, BLDG 1, Suite J, Austin, Texas 78721"
Bucket.io,Alessandra Colaci & Elliott Pittman & ,2017,11-50 employees,Self-funded,Horizontal,Sales and Marketing,B2B SaaS,Small,bucket.io,https://www.linkedin.com/company/bucketio/about/,"4500 Williams Dr. Ste 212-311 Georgetown, TX 78633"
BuildASign.com,Ashita Patel & Jeffry Novak & Bryan Kranik & ,2005,201-500 employees,Acquired,Horizontal,On-Demand Services,B2B SaaS,Medium,https://www.buildasign.com/careers/,https://www.linkedin.com/company/buildasign-com/about/,"11525 Stonehollow Dr., Ste. 100, Austin, TX 78758, US"
Buildxact,Nicholas Foster & Steve Yates & David Murray & ,2007,51-200 employees,Angel or Seed Funding,Construction,Practice Management,B2B SaaS,Medium,https://www.buildxact.com/careers/?re=no,https://www.linkedin.com/company/buildxact/about/,"Austin, TX"
Bumble,Tran Taylor & Chelsea Cain Maclin & Whitney Wolfe Herd & ,2014,501-1000 employees,VC-funded,Construction,Lifestyle,Consumer,Large,https://thebeehive.bumble.com/careers/,https://www.linkedin.com/company/bumble/about/,"1105 W 41st St, Austin, Texas US"
Businesswise Media,Vadi Efe & ,2020,1-10 employees,Self-funded,Horizontal,eLearning,B2B SaaS,Startup,www.businesswise.tech,https://www.linkedin.com/company/bwiseapp/about/,"Austin, TX"
BuyChain,Russell Ackner & Ryan Cahill & ,2018,1-10 employees,Self-funded,Construction,Marketplace,B2B SaaS,Startup,https://www.buychain.co/careers/,https://www.linkedin.com/company/buychain/about/,"12600 Hill Country Blvd., Building R, Suite 275, Austin, Texas 78738"
BuzzStream,Paul May & ,2008,1-10 employees,Other,Horizontal,Sales and Marketing,B2B SaaS,Startup,www.buzzstream.com,https://www.linkedin.com/company/buzzstream/about/,"Austin, TX"
Bypass,Jill Kilgore & Chad Weiner & ,2010,51-200 employees,Acquired,Food,Point of Sale,B2B SaaS,Medium,https://www.bypassmobile.com/careers/,https://www.linkedin.com/company/bypass-mobile/about/,"901 South Mopac Expressway, Building 3, Suite 200, Austin, Texas 78746, US"
Byte-4-Business,Mike Little & ,2013,1-10 employees,Self-funded,Food,Sales and Marketing,B2B SaaS,Startup,www.mybyteapp.com,https://www.linkedin.com/company/byte-serving-up-food-data/about/,"13785 Research Blvd, Austin, Texas 78750, US"
Camfrog,,2006,11-50 employees,Self-funded,Food,Lifestyle,Consumer,Small,www.camfrog.com,https://www.paltalk.com/careers/,"Austin, TX"
Candidly,Heather Le & Sam E. Ulu & ,2017,1-10 employees,VC-funded,Horizontal,Marketplace,B2B SaaS,Startup,candidly.com,https://www.linkedin.com/company/kandid-ly/about/,"701 Brazos Street, Austin, Texas 78701, US"
Canva,Daniella Latham & John Eitel & Melanie Perkins & ,2012,501-1000 employees,VC-funded,Horizontal,On-Demand Services,B2B SaaS,Large,https://www.canva.com/careers/,https://www.linkedin.com/company/canva/about/,"Austin, TX"
Care2Rock,Jennie Zhu & Karyn Scott & ,2016,1-10 employees,Self-funded,Horizontal,Lifestyle,Consumer,Startup,care2rock.com,https://www.linkedin.com/company/care2rock/about/,"3300 Bee Cave Rd, Austin, Texas 78746, US"
CareAR,,2018,11-50 employees,Self-funded,Horizontal,Communications,B2B SaaS,Small,www.CareAR.com,https://www.linkedin.com/company/carear/about/,"Austin, TX"
CareerPlug,Natalie Morgan & David Colby & Clint Smith & ,2007,51-200 employees,Self-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,https://cplugjobs.careerplug.com/account/,https://www.linkedin.com/company/careerplug/about/,"3801 S Capital of Texas Hwy, Austin, Texas US"
CareStarter,John Relic & Lamarque Polvado & ,2013,1-10 employees,Self-funded,Horizontal,Personal Health Mgt,Consumer,Startup,https://carestarter.co/careers/,https://www.linkedin.com/company/carestarter/about/,"701 Brazos St, Austin, Texas 78701, US"
CarServ,Dustin Blanchard & Mars Mundy & ,2015,11-50 employees,Angel or Seed Funding,Automotive,Analytics and BI,B2B SaaS,Small,www.carserv.com,https://www.linkedin.com/company/carserv/about/,"701 Brazos St., Austin, TX 78701"
Cart.com,Linda Xu & Omair Tariq & ,2020,201-500 employees,VC-funded,Horizontal,Ecommerce,B2B SaaS,Medium,https://jobs.lever.co/cart/,https://www.linkedin.com/company/cartdotcom/about/,"Austin, TX"
Cart2Cart,Igor (Ігор Майброда) Maibroda & Christina Sarabun & Ruslan Savchyshyn & ,2009,11-50 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,www.shopping-cart-migration.com,https://www.linkedin.com/company/cart2cart/about/,"11211 Taylor Draper Ln, #115, Austin, Texas 78759, US"
Carvana,Adrienne Sanford & Ryan Keeton & Ernie Garcia & ,2012,"10,001+ employees",Public,Horizontal,Personal On-Demand Services,Consumer,Large,https://www.carvana.com/careers/,https://www.linkedin.com/company/carvana/about/,"Austin, TX"
Case Closed Software,Mehul Panchal & Doug Wood & ,2007,11-50 employees,Acquired,Government,Business Mgt and ERP,B2G,Small,www.caseclosedsoftware.com,https://www.linkedin.com/company/crime-tech-solutions/about/,"3550 N Lakeline Blvd, Leander, Texas 78641, US"
CastVoices,Elizabeth Alcott & ,2017,1-10 employees,Self-funded,"Entertainment, Hospitality, Travel",Marketplace,B2B SaaS,Startup,castvoices.com,https://www.linkedin.com/company/castvoices/about/,"17309 E. Darleen Dr.,Leander, TX 78641"
CCC,Gary Newman & Laura Dihel & ,1980,1001-5000 employees,Acquired,Automotive,Business Mgt and ERP,B2B SaaS,Large,https://www.cccis.com/about-ccc/careers/,https://www.linkedin.com/company/ccc-information-services/about/,"10801 North MoPac Expressway, Bldg. 3, Floor 3, Austin, TX 78759"
CDK Global,Amy Byrne & Scott Herbers & ,1972,5001-10000 employees,Public,Automotive,Business Mgt and ERP,B2B SaaS,Large,https://www.cdkglobal.com/us/careers/,https://www.linkedin.com/company/cdkglobal/about/,"8601 Ranch Road 2222, Austin, Texas US"
Cerebri AI,Rick Bologna & Nupur Cupta & Jean Belanger & ,2016,51-200 employees,VC-funded,Horizontal,Analytics and BI,B2B SaaS,Medium,www.cerebriai.com,https://www.linkedin.com/company/cerebri-ai-inc-/about/,"701 Brazos Street, Suite 730, Austin, TX 78701"
Ceres,Trey Hoobler & Bobby Katoli & ,2018,1-10 employees,Self-funded,"Logistics, Supply Chain, Transportation",Analytics and BI,B2B SaaS,Startup,www.cerestech.co,https://www.linkedin.com/company/ceres-technology/about/,"701 Brazos St, Austin, Texas 78701, US"
Ceresa,Nicole Tanzillo & Anna Robinson & ,2017,1-10 employees,Self-funded,Horizontal,eLearning,B2B SaaS,Startup,https://www.ceresa.com/about/#careers-anchor/,https://www.linkedin.com/company/ceresawomen/about/,"1702 W 6th St, Austin, Texas 78703"
CertifID,Luis Palomares & Tyler Adams & ,2017,11-50 employees,Other,Horizontal,Fraud Mgt,Fintech,Small,https://www.certifid.com/company/careers,https://www.linkedin.com/company/certifid/about/,"Austin, TX"
Cetec,Hannah Barnett & Jordan Jolly & Brent Barton & ,1996,11-50 employees,Self-funded,Manufacturing,Business Mgt and ERP,B2B SaaS,Small,cetecerp.com,https://www.linkedin.com/company/cetec-erp-llc/about/,"1700 Montopolis Dr., Suite E, Austin, TX 78741"
Chipper,Jessica Martinsen & Tony Aguilar & ,2017,1-10 employees,Angel or Seed Funding,Manufacturing,Personal Finance,Consumer,Startup,www.chipper.app,https://www.linkedin.com/company/chipper/about/,"Austin, TX"
Chiron,Karl Nicholas & Stephan Hester & ,2013,11-50 employees,Acquired,Healthcare,On-Demand Services,B2B SaaS,Small,https://jobs.lever.co/chironhealth/,https://www.linkedin.com/company/chiron-health/about/,"7500 Rialto Blvd., Building II, Suite 150, Austin, TX 78735"
Cinevva,Mariana Muntean & ,2019,1-10 employees,Other,Healthcare,Lifestyle,Consumer,Startup,Woman CEO,www.cinevva.com,"Austin, TX"
Cision,Paul Dumas & Maggie Lower & Abel Clark & ,1867,1001-5000 employees,Acquired,Horizontal,Sales and Marketing,B2B SaaS,Large,https://www.cision.com/careers/,https://www.linkedin.com/company/cision/about/,"800 Brazos St #340, Austin, TX 78701"
City Shoppe,Jessica Cornella & Ashley Cintas & ,2021,1-10 employees,Angel or Seed Funding,Retail,Sales and Marketing,B2B SaaS,Startup,www.cityshoppe.ai,https://www.linkedin.com/company/cityshoppe/about/,"Austin, TX"
Civitas Learning,Wendell Meeks & Vanessa Reding & Chris Hester & ,2011,51-200 employees,Private Equity funding,Education,Student Mgt,B2B SaaS,Medium,https://www.civitaslearning.com/about/careers/,https://www.linkedin.com/company/civitas-learning/about/,"1501 South Mopac Expressway, Suite 100, Austin, TX 78746"
ClaraPrice,Sarah Soisson & Jory Hatton & ,2018,1-10 employees,Angel or Seed Funding,Healthcare,Compliance,B2B SaaS,Startup,https://www.linkedin.com/company/claraprice/jobs/,https://www.linkedin.com/company/claraprice/about/,"800 West Cesar Chavez Street, Austin, TX 78701"
Clear,Jenn Wolf & Catesby Perrin & Caryn Seidman Becker & ,2010,1001-5000 employees,Public,Healthcare,Personal On-Demand Services,Consumer,Large,https://www.clearme.com/about-us/#careers/,https://www.linkedin.com/company/clear-by-alclear-llc/about/,"Austin, TX"
ClearBlade,Aaron Allsbrook & Eric Simone & ,2007,11-50 employees,VC-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Small,https://www.clearblade.com/careers/,https://www.linkedin.com/company/clearblade/about/,"807 West Ave., Austin, TX 78701"
ClearCube,Crosby Marks & Doug Layne & ,1997,51-200 employees,VC-funded,Horizontal,HR and Recruiting,B2B SaaS,Medium,https://clearcube.com/about/job-opportunities/,https://www.linkedin.com/company/clearcube-technology/about/,"1505 Volta Drive, Suite 100 Cedar Park, TX 78641"
ClearDATA,Clarissa O’Connell & Jonathan Dampier & Darin Brannan & ,2011,201-500 employees,VC-funded,Healthcare,Cybersecurity,B2B SaaS,Medium,https://www.cleardata.com/about-us/join-the-team/,https://www.linkedin.com/company/cleardata-networks/about/,"835 West Sixth Street, 12th Floor, Austin, Texas 78703"
Client Chat Live,Justin Salas & Monica Adler & Jon Cumberworth & ,2007,11-50 employees,Self-funded,Legal,Sales and Marketing,B2B SaaS,Small,www.clientchatlive.com,https://www.linkedin.com/company/client-chat-live/about/,"801 Barton Springs Rd., Austin, Texas 78704"
Clientscape,"Filipe Resende, Paul Antony & ",2014,11-50 employees,Angel or Seed Funding,Horizontal,Sales and Marketing,B2B SaaS,Small,www.clientscape.com,https://www.linkedin.com/company/clientscape/about/,"Austin, TX"
Clocr,Randy Jr & Apoorva Chintala & ,2018,1-10 employees,Angel or Seed Funding,Legal,Document Management,B2B SaaS,Startup,clocr.com,https://www.linkedin.com/company/clocr/about/,"11675 Jollyville Rd, Austin, TX 78759"
ClosedLoop.ai,Chris Albino & John Kucera & Andrew Eye & ,2017,11-50 employees,Angel or Seed Funding,Healthcare,Analytics and BI,B2B SaaS,Small,https://closedloop.ai/careers/,https://www.linkedin.com/company/closedloop-ai/about/,"512 E Riverside Dr Suite 100, Austin, TX 78704"
Cloud9,JC Adams & ,2015,1-10 employees,Self-funded,Healthcare,On-Demand Services,B2B SaaS,Startup,www.cloud9telehealth.com,https://www.linkedin.com/company/cloud9telehealth/about/,"701 Brazos Street, Suite 1600, Austin, TX 78701"
CloudArk,Devdatta Kulkarni & ,2017,1-10 employees,Self-funded,Horizontal,Cloud and Software Dev Tools,B2B SaaS,Startup,cloudark.io,https://www.linkedin.com/company/cloudark/about/,"12915 Armaga Springs Road, Austin, TX 78727, USA"
Cloudera,Bob Mahan & Frank O’Dowd & ,2008,1001-5000 employees,Public,Horizontal,IT Mgt,B2B SaaS,Large,https://www.cloudera.com/careers.html/,https://www.linkedin.com/company/cloudera/about/,"515 Congress, Suite 1300, Austin, TX 78701"
Cloudflare,Janet Van Huysse & Jake Anderson & Matthew Prince & ,2009,1001-5000 employees,Public,Horizontal,IT Mgt,B2B SaaS,Large,https://www.cloudflare.com/careers/,https://www.linkedin.com/company/cloudflare/about/,"600 Congress Ave S, Austin, Texas 78704, US"
Cloudsnap,Bradley Mahoney & Ronald Burr & Matt Bradley & ,2018,11-50 employees,VC-funded,Horizontal,Automation,B2B SaaS,Small,cloudsnap.com,https://www.linkedin.com/company/cloudsnapconnect/about/,"701 Brazos St, Austin, Texas 78701, US"
Cloudwiry,Heather Tarman & Aditya Datta & ,2015,11-50 employees,Self-funded,Horizontal,IT Mgt,B2B SaaS,Small,www.cloudwiry.com,https://www.linkedin.com/company/cloudwiry/about/,"2003 Haskell St, Austin, TX 78702"
Cloverleaf Analytics,Robert Clark & ,2014,11-50 employees,Self-funded,Financial Services,Analytics and BI,B2B SaaS,Small,www.cloverleafanalytics.com,https://www.linkedin.com/company/cloverleaf-analytics/about/,"8911 Capital of Texas Highway N, Bldg 3, Suite 3210, Austin, TX 78759"
